,san_returns_1d,san_returns_2d,san_returns_3d,san_returns_4d,san_returns_5d,san_returns_10d,san_returns_21d,san_returns_50d,san_momentum_1d,san_momentum_2d,san_momentum_3d,san_momentum_4d,san_momentum_5d,san_momentum_10d,san_momentum_21d,san_momentum_50d,san_sma_5d,san_sma_10d,san_sma_15d,san_sma_20d,san_sma_25d,san_sma_50d,san_sma_105d,san_sma_250d,san_volatility_20d,san_volatility_40d,san_volatility_60d,san_volatility_80d,san_volatility_100d,san_volatility_200d,san_driftless_volatility_20d,san_driftless_volatility_40d,san_driftless_volatility_60d,san_driftless_volatility_80d,san_driftless_volatility_100d,san_driftless_volatility_200d,san_sgn_returns_1d,san_sgn_returns_2d,san_sgn_returns_3d,san_sgn_returns_4d,san_sgn_returns_5d,san_sgn_returns_10d,san_sgn_returns_21d,san_sgn_returns_50d,san_cds_returns_1d,san_cds_returns_2d,san_cds_returns_3d,san_cds_returns_4d,san_cds_returns_5d,san_cds_returns_10d,san_cds_returns_21d,san_cds_returns_50d,san_cds_momentum_1d,san_cds_momentum_2d,san_cds_momentum_3d,san_cds_momentum_4d,san_cds_momentum_5d,san_cds_momentum_10d,san_cds_momentum_21d,san_cds_momentum_50d,san_volumes_momentum_1d,san_volumes_momentum_2d,san_volumes_momentum_3d,san_volumes_momentum_4d,san_volumes_momentum_5d,san_volumes_momentum_10d,san_volumes_momentum_21d,san_volumes_momentum_50d,san_median_volumes_20d,san_median_volumes_40d,san_median_volumes_60d,san_median_volumes_80d,san_median_volumes_100d,san_median_volumes_200d,san_dvd_proxy_1d,san_stochastic_oscillator_5d,san_stochastic_oscillator_14d,san_rsi_14d,san_macd_12_26d,san_cci_20d,san_atr_14d,san_ad_1d,san_results_1d
san_cds_momentum_21d,-0.10809661257366371,-0.17484832663107558,-0.22429239612229168,-0.26164581334244436,-0.2883258478234761,-0.38276952880802917,-0.5741809402775946,-0.3609882664325603,-0.09979371986072742,-0.1658113137852059,-0.2155830436234595,-0.25177501343798775,-0.2757289528141025,-0.36006034587292046,-0.540072906402743,-0.3476620059517578,0.0180413082858925,0.033388727395106295,0.04722361246362271,0.061476973615716,0.07560906349842807,0.1074148846291224,0.12480941812231128,0.12472860235454539,0.12505465491388357,0.015346152690932617,-0.018463444260467553,-0.022912773318095693,-0.024368544847767612,-0.02949167388824704,0.13475015416782296,0.029167983148116867,-0.0069536921387975,-4.279366085579545e-05,-0.009194161613477234,-0.01990137850373424,-0.0802099224149243,-0.12391091198685243,-0.1679410861242055,-0.1921761423595094,-0.21471327268734594,-0.29278157336179783,-0.4246088743152344,-0.260404716185279,0.18210908728627803,0.26102649626084207,0.31925207772936,0.3645221510543038,0.40061878352915653,0.5280013568881423,0.7573874996330495,0.4539505586830857,0.21901617859667868,0.3118915140732251,0.3827433469836099,0.43957799335314957,0.48654194436149273,0.6560784198556232,1.0,0.6167536863176002,0.008535972338944157,0.01646035753899909,0.016996615013151466,0.019378089619364776,0.021523764261433556,0.012236613679653117,0.01896195725288783,0.0754812356312038,0.10715918620770486,0.07323655047469298,0.04115353706811853,0.03321008665491923,0.052641516148059,0.026895471611898793,-0.07378533664011211,-0.2248417457179772,-0.341687581791113,-0.2717971964083525,-0.14993527581081245,-0.3868092414297176,0.14810709417634416,-0.01652198708235838,-0.006323277427697312
san_cds_momentum_50d,-0.05905968804859002,-0.10056498282120177,-0.13338654554746893,-0.1575626807416651,-0.1763945296176073,-0.25544620926460276,-0.37736142861531136,-0.5849059082285809,-0.04823423288470538,-0.08612636162990872,-0.1164661106195201,-0.13835817838494774,-0.15492257451887767,-0.22518703304848,-0.33704136484502945,-0.5409419043589405,0.01808151658532679,0.027507409962252396,0.03673689851177544,0.04593285497713187,0.055863888724726134,0.10855613791035577,0.16734915212640672,0.19067057700579007,0.2899830603316889,0.22150767337965757,0.11620678930781066,0.06322749132076928,0.04154253338304905,0.005962330564199513,0.30682391613481935,0.23886902946459912,0.13605572825797002,0.09200906819612237,0.07089479538842948,0.02053572948620944,-0.03832613952871526,-0.06278558127323598,-0.09010527464061972,-0.11302433956619877,-0.11420067136412368,-0.18766211112006992,-0.2663713712170326,-0.42771114588991227,0.0961990052503756,0.14358434881854756,0.18011490749012457,0.20922252318327855,0.23196175969979158,0.3186280840644428,0.4687736269566961,0.7332152480159011,0.1128605061809155,0.16964458193347745,0.21450791032633879,0.250425816797465,0.27949349971562776,0.3987676963895172,0.6167536863176002,1.0,0.0008924900180550099,0.003469184401333681,0.003405001010623986,0.004989869415246952,0.0038549889409218298,0.00195500250201862,-0.01115228738541329,0.045020952776991544,0.15170102462272828,0.1868000837783319,0.14064236206011804,0.10259660235001024,0.09981463162250528,0.06677452667793438,-0.1192424724520837,-0.1268583871617931,-0.20620009191534652,-0.15915120160570004,-0.3522326448969163,-0.23770828055575444,0.27409044862674287,-0.028527234822736412,0.011797752410780269
san_volumes_momentum_1d,-0.018661502115207416,-0.031916337157752335,-0.0009290174960142477,-0.010377383794332685,-0.010145444353865135,0.0020526655430825437,-0.002452103885095274,-0.0013962622311924518,-0.005151251392810496,-0.04126466005223106,-0.007594262858117493,-0.01307027701628207,-0.014883577492539999,-0.001514220433806044,-0.0018006159850890964,-0.003224635592370791,0.001766746040552763,0.0019299353911055826,0.0014968472139709277,0.0009634466610051638,0.0007806784324547712,0.0005002357342339015,0.0005280783243560264,0.00045371716237434977,-0.007074607293101421,-0.005730355400727971,-0.0023927193068212626,-0.004173791386543813,-0.0025733044975603694,-0.0017333895504842679,-0.008477905384647105,-0.007507451168437585,-0.003171747324404266,-0.004982172743786744,-0.00356059932697544,-0.002485557178148032,0.0058227918205453165,0.007953635048276396,-0.0036120481641873318,-0.004034123485179897,0.00016815169127385834,-0.008849007167767839,0.000679282292914551,0.0023357267246973297,0.016279908303137632,0.012786870274559015,0.010044677842040795,0.018245859786686327,0.009907717797148372,0.0013907189230085604,0.010742263734441279,0.004867494521787677,-0.015009782523342906,-0.008497701510633593,-0.0027567127353229316,0.0020702314242242283,-0.004439741868406999,-0.00279772627145178,0.008535972338944157,0.0008924900180550099,1.0,0.5823018261238269,0.466955978079246,0.43515567776500247,0.38872142559841116,0.39638227434070666,0.3457497767205673,0.34774673779061904,-0.04452386549200239,-0.021089776137692057,-0.0060746097567040466,-0.011392713482729015,-0.009721165349109044,-0.003960748629432884,-0.0005588711966840783,-0.008765082644108477,-0.004767168354595083,-0.0029175397958592256,0.001475326202858895,-0.00973601793499882,-0.006724245414524566,-0.0006612016220129744,0.02797940435265112
san_volumes_momentum_2d,-0.004844405675970614,-0.0308575826083662,-0.0169142464158507,-0.004070985979942587,-0.011719922831454637,0.0034622122969814617,0.0008438432024692656,-0.001002729280557162,0.004370401997606148,-0.03237257505049869,-0.03066111344637386,-0.012435984065302691,-0.018819512241974437,-0.0020116563261625264,0.0011417478022572268,-0.0025202902588221635,0.002993670284115797,0.003400916440942759,0.0027160963691994673,0.0018249824049627553,0.0015205248752268316,0.0009583069339107231,0.0009902190822763108,0.0008426832428604869,-0.01433315083249606,-0.010446790880937229,-0.0044915285077572935,-0.006923914877964539,-0.004944492705572281,-0.00324067938820701,-0.014536087996880363,-0.012463453170591537,-0.005445094672418708,-0.008408649580573633,-0.00603954263852856,-0.0043416944248053195,0.029097180979335314,0.0004636927902377466,-0.011859085319706008,-0.012229375522726462,-0.0024387801885899217,-0.003820542844904458,0.003705209171005454,0.003974062802591449,0.0101824395293423,0.017595333246476313,0.015328649119642365,0.021411605043955815,0.02105167079785063,0.0033201248942578243,0.014223725939492504,0.006126819210582339,-0.003353177266718176,-0.009477419122512373,-0.0032296555079461874,0.003961086668177739,0.0016514226679152258,0.004986935010350877,0.01646035753899909,0.003469184401333681,0.5823018261238269,1.0,0.6507412689763916,0.5433376469346445,0.4902306425778104,0.46678000927819435,0.39706889689346514,0.3936213729498102,-0.0745689310161717,-0.03489530034611003,-0.009738100669307996,-0.01746871797563619,-0.0157507365155251,-0.00605566991058362,-0.0009245827869754055,-0.004488281386846798,0.0029225277209018034,-0.003368902980609511,0.0026739039395398782,-0.008854498252340973,-0.009791086643044043,-0.000624338278166444,0.015268697036322823
san_volumes_momentum_3d,-0.01416647694553682,-0.028603852995305608,-0.02423430148222203,-0.02199704180459704,-0.011287465654446797,0.0037620690618819356,0.004417002442577514,-0.0008238044976953266,-0.004324209684267954,-0.03087360344300817,-0.031732342076745156,-0.036272384344111064,-0.022851106200285153,-0.007002343478078314,0.0049771148693067615,-0.0025659607474738935,0.004123616838005155,0.004799029860356864,0.0039481962647223,0.0027094384857617934,0.002261760560621251,0.0014019194750121934,0.001433491003275264,0.0012187648688375382,-0.02091091764752991,-0.014186956527317784,-0.006254238976551391,-0.009687666176204663,-0.0069630431621970105,-0.004854114645127097,-0.020145713379401013,-0.01726708844055193,-0.007502810218296739,-0.011640618618051676,-0.008418987473865084,-0.006243573103359382,0.01933896826622861,0.017758461239917592,0.0016299307830583655,-0.004323956042247903,0.0009762496517622786,0.00014299085188922419,0.014686310122096495,0.0086637352980075,0.0011806816626277572,0.008845146603622709,0.015159950766581077,0.022095152411715394,0.02157960774570877,0.00463334867668187,0.014693936290536315,0.006229983719748063,-0.013938206713688275,-0.010103142553034896,-0.010201185898172925,-0.0017122271965093908,-0.0008808805243481958,0.009167247180381526,0.016996615013151466,0.003405001010623986,0.466955978079246,0.6507412689763916,1.0,0.677963860650849,0.5596331489420016,0.4766440048540884,0.4140738785641897,0.41029721337391384,-0.10008806135984463,-0.04819126972845723,-0.011689502256555642,-0.023353307147026887,-0.02099401325226038,-0.007642856941789786,-0.0010147992602819575,0.0001169898387703439,0.006064512835674504,0.0012863211736754395,0.003837688452236317,-0.008218147392790852,-0.012084136059957814,-0.0009003373608710467,0.006947616424813502
san_volumes_momentum_4d,-0.01805939499810395,-0.03729375182776793,-0.02539823322559925,-0.030355344019158757,-0.02858803469505296,-0.0010634357650688197,0.007098736093490347,-0.0019225363929749292,-0.01019583968071316,-0.04005855908516889,-0.034356174574664736,-0.04039653130705263,-0.04618159595561608,-0.01477992732788858,0.006385035426399563,-0.004816047691722345,0.004626199880302911,0.0059980505924093815,0.005084722217548191,0.003587975669642434,0.0029558539682433137,0.0017702381095473126,0.0018006876387175472,0.0015201729891611507,-0.025635698895872146,-0.01766423948252396,-0.008287104374229836,-0.012354962788511382,-0.009328327102246821,-0.005650610025785414,-0.02393841413104418,-0.021212676822518175,-0.009409191532459655,-0.014262327382987048,-0.010645002606563722,-0.007531553720837999,0.011397884298098482,0.0037507121630286078,0.010192194297812315,-0.00030070073490319623,-0.0003135750804174109,-0.004659961472004647,0.023075894889659776,0.011040195813362194,0.004790956257022256,0.005581325903238918,0.010526652316365794,0.023426155890102406,0.02374393840431459,0.008603509366725227,0.01403634840082638,0.006703633807577284,-0.00427537799989766,-0.010550538325058421,-0.006005951956568297,-0.003569648313789909,-0.001992741393866033,0.018260597221618047,0.019378089619364776,0.004989869415246952,0.43515567776500247,0.5433376469346445,0.677963860650849,1.0,0.6855599795273357,0.5111413764327011,0.435483214186154,0.41563894162877935,-0.12035327651232514,-0.05875540755202915,-0.013443589053193412,-0.02770534559598214,-0.025573023157376418,-0.008808514283430591,-0.0013940950955370793,1.95642433011021e-05,0.008519267128008202,0.000381530987445578,0.004928414080416905,-0.008412564380239088,-0.01363682946040681,-0.0010860758663463357,0.018601781098514375
san_volumes_momentum_5d,0.004658255169914299,-0.02463840541662075,-0.020303084926270098,-0.020853259881439882,-0.026733063385290416,-0.00468358547828271,0.017359963417504256,0.0034290789340504116,0.012487894866328366,-0.02846748885283961,-0.029668608657669546,-0.03220256502857608,-0.040785615869271395,-0.020888511608047847,0.01690501021812519,-0.000681563930243747,0.005242067105838079,0.007116367582574746,0.006259426646224219,0.004507762419542099,0.003577293873237021,0.002028763869093023,0.0020563314009313617,0.0017120534772318422,-0.030749537466614,-0.020825493277397956,-0.008313410373662344,-0.014215148487934565,-0.01077896942310849,-0.006806361265542702,-0.028054819154887497,-0.024879585427313503,-0.010160502101721886,-0.016537597470934022,-0.012573512511597596,-0.009007441341241543,0.023335463965215564,0.023315409096480548,0.012361907979141024,0.006855876607481412,-0.005125573379874669,-0.006760470856130873,0.0288286803627886,0.014035545009789463,-0.009068676913176555,-0.0010052686599856643,0.0010717839512288314,0.013901208681361134,0.020254744835888776,0.009937052806959765,0.012460641241291334,0.0044100965853594255,-0.007824961738318332,-0.006881110839869823,-0.008494753667452308,-0.001804274040619258,-0.005211327171183015,0.021988132554511146,0.021523764261433556,0.0038549889409218298,0.38872142559841116,0.4902306425778104,0.5596331489420016,0.6855599795273357,1.0,0.5242524582650149,0.44421888523158776,0.41403692722666613,-0.13941552198549384,-0.07101137906276549,-0.015665160766949425,-0.03239596575151005,-0.030757573486258658,-0.01021919657299031,-0.001272447063353462,0.012999269893141823,0.01836847813932734,0.010995187090607407,0.0062093709304010935,-0.005347382136637801,-0.013949477623078924,-0.0009996590896843036,0.006960943455756576
san_volumes_momentum_10d,-0.01783333294723824,-0.033184779944068515,-0.027524639700445584,-0.019834842580762856,-0.017945267848185,-0.019070348507922226,0.0396815607728158,0.012217834345990435,-0.009210509413072655,-0.034105670487347126,-0.032095423085923155,-0.02723145233966076,-0.027837728063649262,-0.04108562045337673,0.03543742452654991,0.006058109850997914,0.009165017193407463,0.010905529308755648,0.011293020124411138,0.009150775094665312,0.00697156339519092,0.0032621283548128375,0.003334559032027192,0.0027692213335069,-0.0399146137824272,-0.030215419462611838,-0.009623389762110912,-0.01844266077018323,-0.01673873498531374,-0.010638157510265913,-0.03702520251331675,-0.03689233453472548,-0.012716781709702486,-0.022519263705080627,-0.01908573958541452,-0.013225844421519296,-0.003908263053296705,0.0026314852550715783,-0.0036029509693633,0.0014014333216549638,0.0029614258162385322,-0.008790712877632173,0.04841711655440184,0.011839728442699442,0.0036864452207251977,0.0030116675830653026,0.003866339261721268,0.007489945632380173,0.007396338306915796,0.015419696726000047,-0.0008849592759151955,-0.005238102979578787,-0.005093493485577303,-0.008062989158957402,-0.009169677402276331,-0.007588187691477041,-0.011737299177512844,0.0123056098067304,0.012236613679653117,0.00195500250201862,0.39638227434070666,0.46678000927819435,0.4766440048540884,0.5111413764327011,0.5242524582650149,1.0,0.5371227079422891,0.42157766150729326,-0.18624494258087393,-0.11384754115814913,-0.03041636607909627,-0.04160843541738313,-0.048104579010595096,-0.013478990723317293,-0.0019976757714023703,-0.007446695128395024,0.017405565169732216,0.03954550658897006,0.011917289025034158,0.0012756356907637017,-0.010424443507248374,-0.0013150671961275357,0.019547300813490067
san_volumes_momentum_21d,-0.01938158602313526,-0.03370776572036015,-0.02660663564544307,-0.030550804530668354,-0.0405479891037854,-0.04102531083751121,0.008332633136446423,0.028626573728440012,-0.008301705841258724,-0.031460810226205255,-0.028941665761163717,-0.032426661301000075,-0.0441194735963455,-0.05064469460965281,-0.0010388170345078124,0.020666313955164245,0.015202052538793604,0.018418783732500516,0.01931583804990463,0.018467070457607024,0.01716168799835735,0.0087782685072726,0.008513985623666427,0.006980724145388937,0.008799438369853207,-0.03044498626511567,-0.013291099844039164,-0.015152796028078524,-0.02333507182805723,-0.013439096333672549,0.000985679012191527,-0.0355597666574789,-0.01724032741590401,-0.021881081910712974,-0.02515402160890809,-0.01583222950986816,0.007546909650543753,0.013831889174951496,0.0027970981443619265,-0.00545675789607749,-0.012018490463389053,0.0001539949520071821,0.040253116224099356,0.02731575903971883,0.012449812171383851,0.013337930439899462,0.010897865824015796,0.0158927625988122,0.023659040302983006,0.019829529109803942,0.011926696255010026,-0.01988068299813229,-0.0030951481552741952,-0.005903965191589383,-0.007937458247698403,-0.00478915676928377,0.0010418610122089951,0.014948860262488236,0.01896195725288783,-0.01115228738541329,0.3457497767205673,0.39706889689346514,0.4140738785641897,0.435483214186154,0.44421888523158776,0.5371227079422891,1.0,0.4697826891551569,0.05299138616398625,-0.13427554816416895,-0.04284769216083558,-0.0072430096455727115,-0.055963828556739925,-0.007619443809989504,0.0008812747857421094,-0.0021932566464040334,0.005246792623083391,0.02580933332273132,0.02221965720800322,-0.009949765162318052,0.014463883119017307,-0.003448244139866879,-0.0013972166303161874
san_volumes_momentum_50d,-0.04612139069485219,-0.08363154307159011,-0.08077298436494591,-0.08801844826837268,-0.09590762858107095,-0.11683915533392235,-0.11266412263666256,-0.05499250867990393,-0.029019105549983194,-0.07520031154428428,-0.07689937352050304,-0.08530821131575594,-0.09598979052571721,-0.13228391241841161,-0.12210738890646146,-0.06171292107967245,0.004408403351015495,0.010096118321017082,0.01479687303706471,0.0175582418209321,0.01968490772253708,0.023428570653714568,0.023214374656783044,0.01937978832252264,0.06732300713179612,0.031150788492426053,-0.010045923693904307,-0.011325350522432812,-0.016657257316520867,-0.01977428113515767,0.0562883495685112,0.02228381028322265,-0.014077273822833332,-0.0222801680664856,-0.023786426636029267,-0.021526332885732646,-0.00833863805338539,-0.03492336836362571,-0.0494749456583848,-0.04240538708066441,-0.042665780718026354,-0.07123034902640264,-0.06903833588797009,-0.01769640078239005,0.013703681405174287,0.022582848925958233,0.02836649881121855,0.038791356758026724,0.04474324587562154,0.05134665918461402,0.05047781245762549,0.030248879166286984,-0.0027135658950044605,0.0033910173232151097,0.010461695413903162,0.015451831039777953,0.018239292926404162,0.04982089936907444,0.0754812356312038,0.045020952776991544,0.34774673779061904,0.3936213729498102,0.41029721337391384,0.41563894162877935,0.41403692722666613,0.42157766150729326,0.4697826891551569,1.0,0.21599657146356177,0.08714928819302989,-0.023690497528235193,0.017527671618594493,0.006544174228600104,-0.012501143177509763,-0.009265274916022564,-0.055559291193004685,-0.08449585469224745,-0.04973668573974929,-0.009644955035694826,-0.10385600468059968,0.06803218117291704,-0.01026754268614358,-0.014595865532289634
san_median_volumes_20d,-0.02943902659448155,-0.04626977951127019,-0.062170972526809594,-0.07846952771642739,-0.0933294790654597,-0.15198917661348793,-0.19891007301822708,-0.1867850850964781,-0.030090131624127887,-0.048175597097455086,-0.06479727832374124,-0.08120518569138072,-0.09605460703295975,-0.16085579683459406,-0.22468274537190744,-0.20731045453123623,0.019446420920208516,0.0262004373249787,0.033518136776922204,0.04046154461765289,0.04646283335627552,0.06510153750800196,0.10542754850149133,0.19105409933960196,0.4920861782803665,0.437247122477554,0.38995367980997436,0.38652013485600256,0.3554461338109103,0.28733735614252004,0.47587384274984573,0.43338927757252826,0.3884752739887092,0.3846490043919599,0.3540456720141411,0.29547243255954675,-0.0265611640323496,-0.04144911944253768,-0.06908091564765917,-0.08281849984474415,-0.07433412618826417,-0.10075077571020197,-0.15710307511772165,-0.1207709684235237,0.032866743153800296,0.044719783130950735,0.05426964972187193,0.06513543399865508,0.076650313854457,0.11915154733293806,0.16355074452672458,0.19827993152619927,0.014833476065177138,0.02124207483609034,0.027258965471771514,0.03503718042270366,0.04284232991051287,0.07335574852539041,0.10715918620770486,0.15170102462272828,-0.04452386549200239,-0.0745689310161717,-0.10008806135984463,-0.12035327651232514,-0.13941552198549384,-0.18624494258087393,0.05299138616398625,0.21599657146356177,1.0,0.762119414063667,0.6436580278873866,0.6966011930323136,0.6494428394593862,0.5712282223052639,0.06311380504474128,-0.06633758244069644,-0.1128716918743167,-0.13506034905762546,-0.2890413332776508,-0.14656497741039198,0.474614582615414,0.1884632930119893,-0.02726427214743948
san_median_volumes_40d,-0.005164874303791503,-0.01071916690487139,-0.016582582834640983,-0.022682839878472246,-0.029664127368907528,-0.062228665546408865,-0.1360097896375672,-0.23514721488171325,-0.009177788259429548,-0.01672074486141458,-0.024478177677905503,-0.032525661486713174,-0.041544488655718304,-0.08381647154354807,-0.1695734418108552,-0.2649390806106752,0.03588616324372318,0.03936215617067755,0.04382238034028002,0.049061342815767774,0.05479560718899802,0.08393669555524325,0.14244898179000412,0.27449021661379475,0.5479342812727737,0.5941575733105671,0.5542716591525659,0.5350612110989189,0.5145335088304679,0.42075751130441025,0.5328598907943275,0.5862528920633175,0.5524536363300357,0.5364919488075365,0.516964225059191,0.4339986732318871,-0.019486122977576948,-0.031477842436635005,-0.04288862420519532,-0.05902464915942393,-0.04403001752627555,-0.06922262999566722,-0.13374757938370305,-0.16287125093250374,0.018608843475201458,0.02462955808907633,0.031015550611775893,0.038322787047660026,0.04526673877169937,0.07524863813357416,0.12565581846116572,0.25235133651477903,0.0036410142691162993,0.005018653408780618,0.007934230665713528,0.012068468732225047,0.015878292200731742,0.03493297330766125,0.07323655047469298,0.1868000837783319,-0.021089776137692057,-0.03489530034611003,-0.04819126972845723,-0.05875540755202915,-0.07101137906276549,-0.11384754115814913,-0.13427554816416895,0.08714928819302989,0.762119414063667,1.0,0.911386430207331,0.890635480524767,0.8887602516378543,0.7707175958765168,0.06406957305567626,-0.034681288174703374,-0.062495881955962375,-0.06978580759253532,-0.4220378323690086,-0.09145699027091313,0.573685908961291,0.23225323643418042,-0.019398236652339026
san_median_volumes_60d,0.00024937418333273383,-0.0015287705176662775,-0.0030620874764948174,-0.005119600070926989,-0.007569692019243702,-0.01714760975260161,-0.049051633185646946,-0.1692170179051877,-0.005652359910695293,-0.009386235611182571,-0.012404710926783358,-0.01587906834214419,-0.019837367180038434,-0.037392208786865645,-0.07869343269528127,-0.20540759796848895,0.04702000927227407,0.04865388284932681,0.05062635953429473,0.05300370914390726,0.05585281837189561,0.07674327604727418,0.13714517607821888,0.2887959107099059,0.510109338588084,0.5708558248395045,0.5871245480847694,0.5765234102235748,0.5574704893006165,0.4644079785930006,0.4948844826481407,0.5586129065534621,0.5818447048068288,0.5762459657104884,0.5594182878336683,0.4783518719925274,-0.010893963485341895,-0.015649515929660605,-0.029040309217032982,-0.04423185887800713,-0.03046025560478344,-0.02727434070902973,-0.0728677781311098,-0.12648102659267246,0.019176636164391078,0.025460008989538922,0.03094509372212322,0.03730354508779127,0.0435774034818362,0.0704123118699051,0.11243124962426733,0.22794614392538562,0.0002682249058518811,0.0008769550870640324,0.001795602757280798,0.0040474143316477414,0.0064226638079589666,0.018918528920379457,0.04115353706811853,0.14064236206011804,-0.0060746097567040466,-0.009738100669307996,-0.011689502256555642,-0.013443589053193412,-0.015665160766949425,-0.03041636607909627,-0.04284769216083558,-0.023690497528235193,0.6436580278873866,0.911386430207331,1.0,0.9609579351196637,0.945552614447615,0.8518560355104102,0.07480365974862753,-0.014814820212215217,-0.01982644231553391,-0.03948351575949164,-0.42693222943376385,-0.05061002445387913,0.5579554328364554,0.25032333555643155,-0.011660140227180734
san_median_volumes_80d,-0.00994158030467648,-0.015290109169244287,-0.019262437521783998,-0.022560955949353586,-0.025430477677617767,-0.037106106858883596,-0.05583961133828056,-0.11710101038952798,-0.015394477979796256,-0.02288367811151499,-0.02850535490803232,-0.03365966062541143,-0.03828405314063744,-0.05966816216580564,-0.08979920356490251,-0.1544140394446531,0.05364411401488036,0.05617961252719422,0.05893329626483784,0.06172731151148694,0.06433306234677989,0.07848544619722277,0.13044929259425853,0.2807846418840716,0.49727358192300636,0.5427097129921442,0.5641325541006336,0.5803700850633068,0.5685911257862728,0.48566781805330483,0.47834680675582536,0.5302662214607906,0.5572212453726539,0.5779748885903921,0.5695664198623643,0.4990847427206109,-0.016038733695163697,-0.021514075081227654,-0.037334826688173534,-0.04894709622685776,-0.037129590744683506,-0.032626336655685914,-0.07971988912739393,-0.09698534242190454,0.02731295914705604,0.034858224042256226,0.040838853171998084,0.04667735032814825,0.05233581605518942,0.07702884294621842,0.10933186655000429,0.20247782140193446,0.007089562163670577,0.008707021386265015,0.009695911342710417,0.011435690654793008,0.01298058609355784,0.02137835491693306,0.03321008665491923,0.10259660235001024,-0.011392713482729015,-0.01746871797563619,-0.023353307147026887,-0.02770534559598214,-0.03239596575151005,-0.04160843541738313,-0.0072430096455727115,0.017527671618594493,0.6966011930323136,0.890635480524767,0.9609579351196637,1.0,0.973611033160902,0.8881902201827918,0.08483655168384269,-0.024011061155502604,-0.03326675776645654,-0.047516838769781626,-0.38291437571458475,-0.06787381298302879,0.5543564655872029,0.2590668705585023,-0.016929775393725557
san_median_volumes_100d,-0.005013662380669088,-0.00911353067718168,-0.012967322277575348,-0.01626015316045593,-0.01903096451280269,-0.03008394737076849,-0.05838892368098787,-0.10313740713497,-0.00882124296514946,-0.01448011907771335,-0.01971236384852841,-0.024367076051509288,-0.02854467734319723,-0.047382876630944155,-0.08693534521465603,-0.13982492019499485,0.051597123579543575,0.053626700832738045,0.05599993167604232,0.05871063571452977,0.06158098721493906,0.07641444350727825,0.1192969635207513,0.2681809267852481,0.4732217887053355,0.5239767071727672,0.540243644658854,0.5617994955554869,0.5709648300304673,0.5033252766087046,0.4594470315755875,0.5135595637466785,0.5354056374664565,0.5605990677944274,0.5723120131314711,0.5175544513042588,-0.01303355832393133,-0.017031244059519453,-0.03323760900737828,-0.045351230967992574,-0.03363524600227011,-0.036200322421234346,-0.08625555914603074,-0.0932994233954888,0.029385199378418415,0.03860475548247606,0.04597913351643472,0.05290911717045304,0.059558451108318526,0.08840224084444176,0.12565157055330228,0.20413952245719202,0.009954434400240618,0.013350556756270367,0.016091339804743844,0.018701871121836054,0.02113757916696914,0.03454422016333112,0.052641516148059,0.09981463162250528,-0.009721165349109044,-0.0157507365155251,-0.02099401325226038,-0.025573023157376418,-0.030757573486258658,-0.048104579010595096,-0.055963828556739925,0.006544174228600104,0.6494428394593862,0.8887602516378543,0.945552614447615,0.973611033160902,1.0,0.9161960083462078,0.09831596733431912,-0.018840540495148203,-0.029920301816835804,-0.045664230155914934,-0.35264342034933954,-0.06406856969184917,0.5346442638995731,0.2737286319977509,-0.013460863152658807
san_median_volumes_200d,-0.0016690547051022803,-0.0036311683347181193,-0.005185418515154018,-0.00609600882360053,-0.006531574825939207,-0.004511443839419327,-0.0009723079150208254,-0.020624288681527145,-0.007074145857502691,-0.011045114347151346,-0.014327136960512547,-0.016833754134814385,-0.0188525984978082,-0.02401638724252709,-0.03034462763153121,-0.059391600132881445,0.07145918938726013,0.07264851224005289,0.0736441869049368,0.07459411643196681,0.07552714009585179,0.08147204582678677,0.10117140176167501,0.20787402848301664,0.3751078032167837,0.4125656126865486,0.43409098708789057,0.4579424400039056,0.4795097559419688,0.5308823237993676,0.3666258910323406,0.4106233499257551,0.4372080676307311,0.4656118983099212,0.4905298440101423,0.5499739156795442,-0.0052535288405365435,-0.00897748845345094,-0.01797503737502268,-0.03130966765925401,-0.023811224667263958,-0.019306928930255346,-0.03443564934490489,-0.03271069434250684,0.024196994115129003,0.031562557803439716,0.03726477700818123,0.042699123024402375,0.047586763335326965,0.06689645041303426,0.09268306750694831,0.16465303556568178,0.005804471662273557,0.007605394450309706,0.009141403460611793,0.010860487571612884,0.012301666528180577,0.01822709217884987,0.026895471611898793,0.06677452667793438,-0.003960748629432884,-0.00605566991058362,-0.007642856941789786,-0.008808514283430591,-0.01021919657299031,-0.013478990723317293,-0.007619443809989504,-0.012501143177509763,0.5712282223052639,0.7707175958765168,0.8518560355104102,0.8881902201827918,0.9161960083462078,1.0,0.16705653679424143,-0.009349519851054713,-0.002803226870277036,-0.033571361486008186,-0.19344085645462214,-0.030182816765598853,0.4789801028506268,0.3364780488904268,-0.005517625740432885
