Dates,san,bbva
28/10/2002,52695900,21387045
29/10/2002,124641250,19411036
30/10/2002,37823939,20075120
31/10/2002,37636133,23018952
01/11/2002,37636133,23018952
04/11/2002,114584379,25499220
05/11/2002,237188929,40360165
06/11/2002,57394460,21560143
07/11/2002,43877129,30193017
08/11/2002,56550370,21797538
11/11/2002,23848994,18760874
12/11/2002,22655056,22245523
13/11/2002,28309934,21211848
14/11/2002,27106735,17209312
15/11/2002,22014986,27339149
18/11/2002,56919099,14696429
19/11/2002,21194229,14642340
20/11/2002,24266189,14519487
21/11/2002,29322662,22005659
22/11/2002,31489640,19117487
25/11/2002,27443778,18045034
26/11/2002,31514998,19969830
27/11/2002,30531869,20082487
28/11/2002,19089481,15124846
29/11/2002,33207951,29430450
02/12/2002,38763153,28041554
03/12/2002,30753059,20762813
04/12/2002,27708637,21390279
05/12/2002,59251407,26619916
06/12/2002,59251407,26619916
09/12/2002,36738319,29033276
10/12/2002,30217018,20969520
11/12/2002,54376669,17067408
12/12/2002,29424488,17354821
13/12/2002,37742915,43813209
16/12/2002,23614408,18714156
17/12/2002,27719554,19299369
18/12/2002,24845660,18506545
19/12/2002,30453532,41427763
20/12/2002,65242423,43343640
23/12/2002,40617589,26831549
24/12/2002,40617589,26831549
25/12/2002,40617589,26831549
26/12/2002,40617589,26831549
27/12/2002,31412025,21401084
30/12/2002,35115863,30431438
31/12/2002,35115863,30431438
01/01/2003,35115863,30431438
02/01/2003,25152334,39035589
03/01/2003,48297374,61596581
06/01/2003,48297374,61596581
07/01/2003,39704310,147674455
08/01/2003,42361943,26235542
09/01/2003,31293657,51974461
10/01/2003,31308144,58256348
13/01/2003,116296034,75819341
14/01/2003,121095148,20664609
15/01/2003,25649602,27315349
16/01/2003,29249231,19181084
17/01/2003,31924217,39571809
20/01/2003,41167709,18002394
21/01/2003,129328951,103355308
22/01/2003,36791815,53368452
23/01/2003,65082645,24901375
24/01/2003,38925979,28765814
27/01/2003,53863279,31386676
28/01/2003,155771995,28500382
29/01/2003,61870906,29208300
30/01/2003,65327006,34114832
31/01/2003,44311259,31448402
03/02/2003,52897139,20289753
04/02/2003,197947453,25213714
05/02/2003,86558486,31578428
06/02/2003,33806523,20204454
07/02/2003,27264022,20234312
10/02/2003,27629876,32759889
11/02/2003,31348307,25797549
12/02/2003,27372964,20690802
13/02/2003,29968044,21979302
14/02/2003,23565147,30353173
17/02/2003,18481273,13099137
18/02/2003,104675570,27030283
19/02/2003,27626654,25568061
20/02/2003,27473702,17729248
21/02/2003,25541029,20789909
24/02/2003,20029875,14860104
25/02/2003,31421043,19825491
26/02/2003,29403662,24277831
27/02/2003,72685890,24520072
28/02/2003,40357901,26770530
03/03/2003,33486335,27004927
04/03/2003,29876712,15697196
05/03/2003,25784311,16756358
06/03/2003,54351838,18771380
07/03/2003,61527798,27860768
10/03/2003,26422195,18614092
11/03/2003,30042311,33507827
12/03/2003,41198513,30901487
13/03/2003,37841527,23338230
14/03/2003,63147500,36305658
17/03/2003,45908244,25715633
18/03/2003,62842611,44936807
19/03/2003,33188237,20876160
20/03/2003,37165027,25420731
21/03/2003,63169377,41673342
24/03/2003,49340839,34305707
25/03/2003,55442520,22380516
26/03/2003,46760021,37506382
27/03/2003,34674894,32848524
28/03/2003,22183833,42572696
31/03/2003,45344613,38173753
01/04/2003,31651601,29454128
02/04/2003,64625886,54230475
03/04/2003,54388872,36339830
04/04/2003,86198359,54584824
07/04/2003,45750103,164539149
08/04/2003,55960812,32710937
09/04/2003,50555140,60058651
10/04/2003,50133378,38972139
11/04/2003,48286525,70306120
14/04/2003,28825657,30272618
15/04/2003,30198163,24640042
16/04/2003,30558069,26850790
17/04/2003,21510132,32239647
18/04/2003,21510132,32239647
21/04/2003,21510132,32239647
22/04/2003,43349097,15983274
23/04/2003,80118453,80466227
24/04/2003,182650645,23443634
25/04/2003,34005848,16751084
28/04/2003,99640105,22930940
29/04/2003,59064240,30205917
30/04/2003,42471817,76416276
01/05/2003,42471817,76416276
02/05/2003,81447719,37679255
05/05/2003,93529645,20949313
06/05/2003,99174089,26575206
07/05/2003,45605030,41651543
08/05/2003,153679502,43553198
09/05/2003,65478948,38309179
12/05/2003,48120110,27328631
13/05/2003,28812024,25527593
14/05/2003,28654306,21302139
15/05/2003,30639947,17419387
16/05/2003,42770721,22275558
19/05/2003,26494451,27799622
20/05/2003,29806722,25340319
21/05/2003,29077134,29208010
22/05/2003,23149709,14564218
23/05/2003,22320315,22208270
26/05/2003,11752174,11176586
27/05/2003,39419328,20466251
28/05/2003,30846958,22793234
29/05/2003,30256261,19409786
30/05/2003,35418581,25774377
02/06/2003,33242816,23108044
03/06/2003,25778864,18093610
04/06/2003,25572529,23367450
05/06/2003,56408499,24787464
06/06/2003,38368844,27369272
09/06/2003,26301580,22059918
10/06/2003,30167429,16349268
11/06/2003,43176021,21054274
12/06/2003,41645569,34453933
13/06/2003,33923805,33537526
16/06/2003,48577791,30056233
17/06/2003,47858159,27163102
18/06/2003,39423007,24916179
19/06/2003,49368996,33533358
20/06/2003,59557577,37555888
23/06/2003,53910171,34091222
24/06/2003,40025413,28367401
25/06/2003,49943920,36691603
26/06/2003,43877890,33463695
27/06/2003,39475264,15221712
30/06/2003,76759197,88802461
01/07/2003,53347887,48960149
02/07/2003,51211800,80560284
03/07/2003,37550693,55886988
04/07/2003,60105658,12575628
07/07/2003,80999532,44973706
08/07/2003,108646354,142737694
09/07/2003,33569139,66260386
10/07/2003,27246683,56528167
11/07/2003,29928276,31727147
14/07/2003,30032390,34512244
15/07/2003,37818844,44353978
16/07/2003,34269805,51979107
17/07/2003,99139121,21838080
18/07/2003,35592354,21731426
21/07/2003,191896313,15285137
22/07/2003,19718657,56720614
23/07/2003,26846488,21337388
24/07/2003,32526780,28449950
25/07/2003,44854208,24816742
28/07/2003,45673772,18357745
29/07/2003,119904616,15156009
30/07/2003,42841263,22620174
31/07/2003,50680009,31060568
01/08/2003,53131452,20928883
04/08/2003,176342697,83175118
05/08/2003,97551023,26568439
06/08/2003,47532027,22059139
07/08/2003,34438106,18188406
08/08/2003,28248064,13252275
11/08/2003,53859590,16967561
12/08/2003,75440191,49602263
13/08/2003,36703257,41906963
14/08/2003,38872344,24526491
15/08/2003,38872344,24526491
18/08/2003,28363915,22159035
19/08/2003,26136178,19059467
20/08/2003,57278286,12318000
21/08/2003,21911694,11222482
22/08/2003,69302868,10749117
25/08/2003,13894328,9388314
26/08/2003,19606146,13572033
27/08/2003,24814993,12081971
28/08/2003,28244514,15101007
29/08/2003,28270347,31956764
01/09/2003,19321869,35713834
02/09/2003,23207368,13382742
03/09/2003,42383183,21741207
04/09/2003,28258466,11331299
05/09/2003,25229376,9551742
08/09/2003,29519315,23032499
09/09/2003,26882069,22519811
10/09/2003,42863398,24574961
11/09/2003,18546806,15961564
12/09/2003,32267570,23889754
15/09/2003,25076851,39953254
16/09/2003,19447046,20700400
17/09/2003,30338790,22809154
18/09/2003,42964650,24894334
19/09/2003,52759822,37225600
22/09/2003,66285304,33252153
23/09/2003,55137026,65641993
24/09/2003,58295645,69848219
25/09/2003,41193403,22611303
26/09/2003,43001259,106296758
29/09/2003,24773561,26568934
30/09/2003,42793292,109466688
01/10/2003,32697014,22193163
02/10/2003,74464634,98774807
03/10/2003,80668245,78626135
06/10/2003,86838502,54055246
07/10/2003,32725838,58946009
08/10/2003,53871934,26482992
09/10/2003,44835774,34065306
10/10/2003,29997407,42582551
13/10/2003,29459731,80461839
14/10/2003,39677493,21396944
15/10/2003,42817117,33576260
16/10/2003,31493243,19385257
17/10/2003,31519450,35204638
20/10/2003,31393203,31566581
21/10/2003,43310557,23234555
22/10/2003,109413658,19337928
23/10/2003,34839847,21521344
24/10/2003,95253205,15717616
27/10/2003,92243512,32300441
28/10/2003,91830921,47381236
29/10/2003,20979427,61414791
30/10/2003,108290634,33353154
31/10/2003,67128475,44436884
03/11/2003,93245096,26528049
04/11/2003,90970397,42952510
05/11/2003,107505109,38617778
06/11/2003,72198886,32962380
07/11/2003,33058791,43954472
10/11/2003,24928753,18692838
11/11/2003,50556658,13380376
12/11/2003,89642223,184955341
13/11/2003,64104122,19849129
14/11/2003,27051216,17498491
17/11/2003,28207071,26574874
18/11/2003,79149468,20648169
19/11/2003,58633035,23061711
20/11/2003,39359915,25038523
21/11/2003,28894723,19054092
24/11/2003,37933525,17598752
25/11/2003,31071977,19482235
26/11/2003,51406157,21270860
27/11/2003,14634553,6703362
28/11/2003,52400502,19543155
01/12/2003,39672441,25801246
02/12/2003,176989505,22303716
03/12/2003,29692233,14010725
04/12/2003,35774889,19892141
05/12/2003,19496063,12585503
08/12/2003,19496063,12585503
09/12/2003,42814015,30356086
10/12/2003,34703154,20620767
11/12/2003,33388203,21052454
12/12/2003,28713459,17599379
15/12/2003,33220464,26817007
16/12/2003,34559054,20469849
17/12/2003,31197593,21371438
18/12/2003,31853362,20464672
19/12/2003,62882285,93579756
22/12/2003,102618456,29885835
23/12/2003,36153376,53888453
24/12/2003,36153376,53888453
25/12/2003,36153376,53888453
26/12/2003,36153376,53888453
29/12/2003,41107768,51296965
30/12/2003,38984843,34100453
31/12/2003,38984843,34100453
01/01/2004,38984843,34100453
02/01/2004,39071909,60137087
05/01/2004,60003826,93976227
06/01/2004,60003826,93976227
07/01/2004,52585789,181956182
08/01/2004,78616130,37673990
09/01/2004,48735426,41943380
12/01/2004,48492304,75458096
13/01/2004,53459651,70384653
14/01/2004,46435710,32808818
15/01/2004,43237144,18959917
16/01/2004,30614018,18741547
19/01/2004,23394465,15177413
20/01/2004,124348271,50410140
21/01/2004,73848765,20184275
22/01/2004,175968805,33749648
23/01/2004,32074587,30228765
26/01/2004,69507027,22027829
27/01/2004,109459559,18007411
28/01/2004,76802781,20166435
29/01/2004,71117593,21524615
30/01/2004,74684990,32843909
02/02/2004,47812969,37601394
03/02/2004,94640395,32523412
04/02/2004,114056114,126711677
05/02/2004,114972908,55500942
06/02/2004,38423748,257335594
09/02/2004,77684784,65983621
10/02/2004,138833663,49091608
11/02/2004,85741867,29323315
12/02/2004,69955940,30073696
13/02/2004,26850879,16270224
16/02/2004,26226010,26070428
17/02/2004,42921669,20900668
18/02/2004,30801326,13675377
19/02/2004,37486657,25809982
20/02/2004,35366437,20895598
23/02/2004,37001144,11811675
24/02/2004,27263053,21265744
25/02/2004,66701298,44652994
26/02/2004,24924161,16058343
27/02/2004,37403561,35902955
01/03/2004,38950318,18005654
02/03/2004,30239169,20097704
03/03/2004,62117749,18497572
04/03/2004,87840060,16768597
05/03/2004,40147936,22145319
08/03/2004,16725945,14015021
09/03/2004,31042449,16403399
10/03/2004,28130984,19344418
11/03/2004,46452667,27675525
12/03/2004,47545361,29326653
15/03/2004,68270245,45350109
16/03/2004,57501853,33556494
17/03/2004,56485481,57771494
18/03/2004,32973397,24570205
19/03/2004,36734614,36368265
22/03/2004,38841719,33400004
23/03/2004,30442442,23086052
24/03/2004,42953210,29992051
25/03/2004,43384974,28550437
26/03/2004,52620709,20046497
29/03/2004,34227853,41717034
30/03/2004,19385554,18838444
31/03/2004,27160847,48830219
01/04/2004,34402928,117898780
02/04/2004,70374338,134007470
05/04/2004,23708644,134124207
06/04/2004,43206154,114855518
07/04/2004,26596602,41890823
08/04/2004,35939926,45987500
09/04/2004,35939926,45987500
12/04/2004,35939926,45987500
13/04/2004,50643744,54605457
14/04/2004,36887209,127551452
15/04/2004,23866289,30448740
16/04/2004,27987511,23953381
19/04/2004,16897893,75451692
20/04/2004,79131357,15323524
21/04/2004,111087360,17928737
22/04/2004,153537026,35290759
23/04/2004,72453703,47270440
26/04/2004,103974417,22759629
27/04/2004,104169745,24883666
28/04/2004,116373651,17040065
29/04/2004,103371128,26505338
30/04/2004,76578044,20001492
03/05/2004,42425363,13196003
04/05/2004,139778136,23845826
05/05/2004,106420412,19092112
06/05/2004,147952163,79524750
07/05/2004,75083706,53514955
10/05/2004,136956665,34990489
11/05/2004,53981158,24448108
12/05/2004,47329576,31406477
13/05/2004,56096042,23736874
14/05/2004,57160425,50788746
17/05/2004,42737220,21293748
18/05/2004,64733411,24498214
19/05/2004,37882337,20584583
20/05/2004,33985821,34218126
21/05/2004,29782446,17253543
24/05/2004,23965536,17374470
25/05/2004,30026167,16543356
26/05/2004,21557661,23666162
27/05/2004,108013238,17646299
28/05/2004,44654653,16104707
31/05/2004,8879737,11278270
01/06/2004,50203156,14426056
02/06/2004,19668550,13549574
03/06/2004,46594438,13736062
04/06/2004,30118358,16476358
07/06/2004,23879033,13787850
08/06/2004,19036442,14358660
09/06/2004,23220056,16150476
10/06/2004,17423214,16033567
11/06/2004,14405026,11351369
14/06/2004,20964287,49446306
15/06/2004,57595537,16208210
16/06/2004,21127670,12457796
17/06/2004,29812326,18196229
18/06/2004,55521158,49903513
21/06/2004,34257334,64310731
22/06/2004,25607045,19137348
23/06/2004,27941143,16079556
24/06/2004,20960695,41532912
25/06/2004,67010077,20819121
28/06/2004,46283058,43020909
29/06/2004,28087076,20268561
30/06/2004,47802752,24457198
01/07/2004,60653893,61908289
02/07/2004,58008514,110241089
05/07/2004,23405993,64759647
06/07/2004,20932479,24002276
07/07/2004,33472894,154420367
08/07/2004,32139018,91959944
09/07/2004,16565894,32293827
12/07/2004,19912010,47644229
13/07/2004,15082017,13600810
14/07/2004,33657228,48810733
15/07/2004,18267602,88627954
16/07/2004,22735369,29877546
19/07/2004,12576221,15148086
20/07/2004,30831062,13361709
21/07/2004,21460986,63751660
22/07/2004,181024545,18393810
23/07/2004,120636086,53506402
26/07/2004,257415982,60547345
27/07/2004,119136823,28396215
28/07/2004,52935744,18610732
29/07/2004,42747201,48257537
30/07/2004,51580775,27071955
02/08/2004,74115643,18585624
03/08/2004,85504475,29018274
04/08/2004,40723000,16035412
05/08/2004,104159554,9332603
06/08/2004,93074854,109974248
09/08/2004,58528386,60678598
10/08/2004,18036793,12643611
11/08/2004,53128654,33974025
12/08/2004,29500485,15675416
13/08/2004,72883093,13383703
16/08/2004,72883093,13383703
17/08/2004,27452531,17853422
18/08/2004,12999788,20118758
19/08/2004,24286620,17140801
20/08/2004,12789853,10794438
23/08/2004,13736724,10617089
24/08/2004,18611957,11951607
25/08/2004,13541626,22168957
26/08/2004,34709445,11359522
27/08/2004,12163467,22824664
30/08/2004,10418433,9916234
31/08/2004,28535456,19902096
01/09/2004,26327550,13902623
02/09/2004,24845445,40160452
03/09/2004,23754692,22195410
06/09/2004,19433210,17593142
07/09/2004,23224683,11767326
08/09/2004,31067006,28320502
09/09/2004,26920978,14455393
10/09/2004,28631924,9960902
13/09/2004,28513826,16123455
14/09/2004,20424495,16827418
15/09/2004,122537166,42043434
16/09/2004,39119705,53359467
17/09/2004,47063311,34723665
20/09/2004,72224724,74628655
21/09/2004,32700633,51402650
22/09/2004,49686924,105632888
23/09/2004,38362682,34010279
24/09/2004,111281829,51791109
27/09/2004,32314050,10250746
28/09/2004,31246848,34232734
29/09/2004,36735271,50950211
30/09/2004,51836784,33124458
01/10/2004,51231137,64781759
04/10/2004,74657985,88129049
05/10/2004,71116203,48212831
06/10/2004,50144933,79306503
07/10/2004,49857551,89436263
08/10/2004,65103219,56846149
11/10/2004,37882984,77177684
12/10/2004,37882984,77177684
13/10/2004,68419146,187661841
14/10/2004,60396618,27088630
15/10/2004,53850169,69134492
18/10/2004,82273429,21820167
19/10/2004,56686574,47995528
20/10/2004,99795584,31086736
21/10/2004,122937710,55435844
22/10/2004,51536505,46392866
25/10/2004,61319308,85161249
26/10/2004,82543943,61259638
27/10/2004,63724856,77505641
28/10/2004,102190800,39427918
29/10/2004,70580573,38323311
01/11/2004,70580573,38323311
02/11/2004,65055316,34109594
03/11/2004,76575925,38808468
04/11/2004,42395238,38507404
05/11/2004,60608712,48056462
08/11/2004,90532482,27691489
09/11/2004,79036181,34303745
10/11/2004,66039118,22662525
11/11/2004,115541483,46534862
12/11/2004,176256605,26458607
15/11/2004,164681590,26680813
16/11/2004,105547948,17784482
17/11/2004,165807925,43300268
18/11/2004,96018472,13989447
19/11/2004,87008144,19636544
22/11/2004,197926390,16148983
23/11/2004,54932882,15123398
24/11/2004,109817283,16332760
25/11/2004,82349593,17998057
26/11/2004,30628451,10441755
29/11/2004,31285054,14747630
30/11/2004,71350816,33104673
01/12/2004,54106830,18808621
02/12/2004,43502750,52671494
03/12/2004,48367069,21064322
06/12/2004,48367069,21064322
07/12/2004,39880438,19392541
08/12/2004,39880438,19392541
09/12/2004,43454289,19787773
10/12/2004,25795346,20843299
13/12/2004,40441760,22707134
14/12/2004,66581646,14672562
15/12/2004,32500822,22218897
16/12/2004,59305411,27600722
17/12/2004,123242099,53886170
20/12/2004,67428150,35207706
21/12/2004,41395354,18843709
22/12/2004,37060904,21244347
23/12/2004,48950950,21955058
24/12/2004,48950950,21955058
27/12/2004,17344848,10095192
28/12/2004,9855533,7727717
29/12/2004,50240167,48039163
30/12/2004,33887783,14079791
31/12/2004,33887783,14079791
03/01/2005,59689795,78806574
04/01/2005,23287892,250268827
05/01/2005,53963005,71712730
06/01/2005,53963005,71712730
07/01/2005,71577804,38715824
10/01/2005,28994693,45774946
11/01/2005,61665732,133029089
12/01/2005,39929347,43801989
13/01/2005,72679757,13563814
14/01/2005,90940631,13905848
17/01/2005,75678093,64310674
18/01/2005,138178192,104710196
19/01/2005,39778901,15747395
20/01/2005,61955664,22795120
21/01/2005,80830651,17610592
24/01/2005,116812310,22354605
25/01/2005,129284511,26793477
26/01/2005,189630407,21247449
27/01/2005,144935621,22719689
28/01/2005,281647296,26524057
31/01/2005,67777396,20109987
01/02/2005,46696093,37894194
02/02/2005,201277345,20498151
03/02/2005,69629851,20623505
04/02/2005,373798608,21477777
07/02/2005,281491556,22800181
08/02/2005,106903518,77516891
09/02/2005,55235826,18053446
10/02/2005,70752088,18628246
11/02/2005,58316834,25419997
14/02/2005,73340502,9010808
15/02/2005,43731758,13017907
16/02/2005,60631082,169423153
17/02/2005,45486807,31127484
18/02/2005,40833890,14369663
21/02/2005,44507340,21391678
22/02/2005,64518532,27884223
23/02/2005,57145903,24190284
24/02/2005,59280696,22553221
25/02/2005,72185603,17305821
28/02/2005,88565336,14543465
01/03/2005,44824767,27416084
02/03/2005,42538664,21846710
03/03/2005,56198631,18251675
04/03/2005,56181113,18754375
07/03/2005,33411658,18463024
08/03/2005,43375354,22093785
09/03/2005,48955894,22462140
10/03/2005,54502208,18318635
11/03/2005,23177385,23754142
14/03/2005,28178085,34158722
15/03/2005,46465421,35491211
16/03/2005,80315180,23755717
17/03/2005,41981481,24829253
18/03/2005,51888934,38861537
21/03/2005,49830863,44461362
22/03/2005,38313342,41499585
23/03/2005,36608296,21831698
24/03/2005,112373296,16008844
25/03/2005,112373296,16008844
28/03/2005,112373296,16008844
29/03/2005,28067129,47678216
30/03/2005,28772467,18255165
31/03/2005,49271634,38351880
01/04/2005,42708268,31968304
04/04/2005,59375696,51291311
05/04/2005,40626134,146534461
06/04/2005,63310603,88813834
07/04/2005,45194511,22057488
08/04/2005,48351588,117194837
11/04/2005,146314349,17186845
12/04/2005,34617556,117373545
13/04/2005,53758647,33527718
14/04/2005,45056622,15791656
15/04/2005,62518144,131712947
18/04/2005,72369423,38513448
19/04/2005,122462124,42535981
20/04/2005,49409060,16763308
21/04/2005,43421951,30129919
22/04/2005,31828632,14031189
25/04/2005,31089804,22146162
26/04/2005,133779931,18756779
27/04/2005,221092137,21637098
28/04/2005,115861335,40722407
29/04/2005,231351028,19815377
02/05/2005,92800028,12908485
03/05/2005,140187964,13787968
04/05/2005,290368613,24050848
05/05/2005,90927452,30156692
06/05/2005,85233040,21309884
09/05/2005,29759407,42187805
10/05/2005,60293344,24836960
11/05/2005,59402613,32816850
12/05/2005,26076673,24000439
13/05/2005,44625181,52285268
16/05/2005,38201403,15467870
17/05/2005,46847531,17295615
18/05/2005,89529791,24923203
19/05/2005,36928581,19393097
20/05/2005,32218834,16730565
23/05/2005,22026427,16608177
24/05/2005,24096459,12946712
25/05/2005,25789536,12799743
26/05/2005,40756138,12751140
27/05/2005,21246064,12513482
30/05/2005,22404477,16974993
31/05/2005,30004229,28168688
01/06/2005,42055526,20137796
02/06/2005,30551651,25269308
03/06/2005,21340955,30625173
06/06/2005,51164143,13603497
07/06/2005,122932846,16160743
08/06/2005,41124489,19845781
09/06/2005,32070265,19111822
10/06/2005,87457044,15106212
13/06/2005,25282085,32337366
14/06/2005,39827997,13560724
15/06/2005,35271644,18423866
16/06/2005,33955514,19376889
17/06/2005,70323640,57373440
20/06/2005,38188522,35366300
21/06/2005,29537020,24808413
22/06/2005,39308579,17728308
23/06/2005,27983139,13125553
24/06/2005,37275421,25146782
27/06/2005,40007500,30457566
28/06/2005,37667983,73864446
29/06/2005,44725370,34150953
30/06/2005,34591866,47005461
01/07/2005,42953847,82771005
04/07/2005,17858810,33858876
05/07/2005,22705448,162330031
06/07/2005,35349150,89704057
07/07/2005,119031161,73725657
08/07/2005,40833413,38477388
11/07/2005,47735528,30683050
12/07/2005,28456489,34566070
13/07/2005,43731920,85019343
14/07/2005,49238310,52605558
15/07/2005,32431252,53447004
18/07/2005,26665352,42622600
19/07/2005,67504465,39443038
20/07/2005,118684557,43310701
21/07/2005,163969542,49876539
22/07/2005,40545401,40662722
25/07/2005,86687144,24822897
26/07/2005,217686828,38439100
27/07/2005,160710374,25476208
28/07/2005,122230773,22163252
29/07/2005,109981223,19484706
01/08/2005,33818617,24045996
02/08/2005,276794782,13578608
03/08/2005,114661232,22502999
04/08/2005,186562377,20682677
05/08/2005,45122622,18146878
08/08/2005,42301500,61090165
09/08/2005,54392988,67132893
10/08/2005,110038447,48405818
11/08/2005,57964695,37212513
12/08/2005,36948614,17682655
15/08/2005,6884187,6689372
16/08/2005,15654301,16067313
17/08/2005,31899410,21394005
18/08/2005,416524078,16982465
19/08/2005,36579147,15779043
22/08/2005,18107017,10982926
23/08/2005,22628467,14493585
24/08/2005,139593794,18188813
25/08/2005,94433227,16851882
26/08/2005,31766314,16902044
29/08/2005,41408021,28881735
30/08/2005,37811597,14037076
31/08/2005,71878212,26228179
01/09/2005,47170218,19634581
02/09/2005,44065347,13267084
05/09/2005,24599888,11781418
06/09/2005,49658281,23557099
07/09/2005,46004765,18240659
08/09/2005,38476678,17707884
09/09/2005,32744084,13265043
12/09/2005,42959216,16512508
13/09/2005,45010300,16014294
14/09/2005,47252537,17672201
15/09/2005,38600411,16167529
16/09/2005,45067140,34358160
19/09/2005,45563154,21103644
20/09/2005,36675166,16789736
21/09/2005,42268384,23604260
22/09/2005,53338974,25966100
23/09/2005,50129903,29127529
26/09/2005,78729609,23990749
27/09/2005,99861601,16737082
28/09/2005,68625628,87820945
29/09/2005,71552488,18803002
30/09/2005,58307405,22264391
03/10/2005,51473668,126981436
04/10/2005,42508026,159557434
05/10/2005,53526355,49884411
06/10/2005,73510013,89025929
07/10/2005,41169099,37397066
10/10/2005,40591016,32362173
11/10/2005,41792280,111599753
12/10/2005,37728182,30450406
13/10/2005,49424863,57499602
14/10/2005,52487258,33563127
17/10/2005,50243140,70349845
18/10/2005,39554004,20114233
19/10/2005,118338397,25759096
20/10/2005,117257589,29959489
21/10/2005,98874461,22632829
24/10/2005,159189904,23046755
25/10/2005,329811363,33040357
26/10/2005,257685005,27142245
27/10/2005,129959921,32603991
28/10/2005,92054887,20736330
31/10/2005,74180625,24494003
01/11/2005,22790209,19208104
02/11/2005,267084715,20622832
03/11/2005,155830145,42398169
04/11/2005,204206337,19974369
07/11/2005,48060563,24884819
08/11/2005,41457688,98477448
09/11/2005,45263192,14958950
10/11/2005,38806263,21482155
11/11/2005,40453143,20301841
14/11/2005,76604493,29366662
15/11/2005,45592119,17622844
16/11/2005,49864464,14574118
17/11/2005,35595031,15038196
18/11/2005,34088116,17681348
21/11/2005,41808236,9271280
22/11/2005,36257219,14420116
23/11/2005,41103667,14441978
24/11/2005,28019845,12867876
25/11/2005,105468433,12296462
28/11/2005,43514191,21959814
29/11/2005,165306350,13233203
30/11/2005,31553219,15084180
01/12/2005,31890439,15703057
02/12/2005,30887646,19103668
05/12/2005,43073903,20697798
06/12/2005,31845028,18818483
07/12/2005,42294645,23568668
08/12/2005,28584445,14341198
09/12/2005,27191995,14572581
12/12/2005,45152782,19238307
13/12/2005,35563692,21046963
14/12/2005,55639534,17819238
15/12/2005,36276758,17191234
16/12/2005,73611015,48254656
19/12/2005,33082207,16397241
20/12/2005,34346455,16210589
21/12/2005,43678248,19900279
22/12/2005,25226971,13161206
23/12/2005,19836787,12950411
26/12/2005,19836787,12950411
27/12/2005,17539156,8010778
28/12/2005,13346058,7674176
29/12/2005,14371954,9311920
30/12/2005,16829211,10498411
02/01/2006,13244148,7467389
03/01/2006,28544755,18641409
04/01/2006,32325927,81368077
05/01/2006,19021586,20100999
06/01/2006,19021586,20100999
09/01/2006,44556277,33891202
10/01/2006,23669020,16790632
11/01/2006,28306201,22693835
12/01/2006,38070968,28428461
13/01/2006,28129474,13753035
16/01/2006,18885376,9375268
17/01/2006,27563869,17300431
18/01/2006,73131195,98597520
19/01/2006,162895466,20171932
20/01/2006,42217441,39356426
23/01/2006,122042773,22568049
24/01/2006,136948561,22365976
25/01/2006,309165163,33816547
26/01/2006,153411518,34273706
27/01/2006,202549802,29945257
30/01/2006,121072518,18354102
31/01/2006,81750046,29671971
01/02/2006,59375988,39984336
02/02/2006,161501678,26243722
03/02/2006,308716802,28213796
06/02/2006,126192932,55845405
07/02/2006,107134694,87970382
08/02/2006,110578023,27087377
09/02/2006,66355579,28554602
10/02/2006,59981274,19841592
13/02/2006,46521889,16117736
14/02/2006,58947297,17730405
15/02/2006,54294815,24038345
16/02/2006,30474398,17007999
17/02/2006,163674688,26901835
20/02/2006,21527629,14005741
21/02/2006,71504212,27428270
22/02/2006,58830516,34473153
23/02/2006,149913844,24327487
24/02/2006,25415227,13268726
27/02/2006,90126990,37597708
28/02/2006,43717172,18585908
01/03/2006,39240776,17095957
02/03/2006,35931981,22010760
03/03/2006,50579277,19631845
06/03/2006,41273913,19499581
07/03/2006,46894266,21834346
08/03/2006,41329686,22361675
09/03/2006,64994655,52536919
10/03/2006,60018096,30683160
13/03/2006,28413993,22849315
14/03/2006,67026273,19703684
15/03/2006,37198927,27841339
16/03/2006,34685276,26133281
17/03/2006,89631845,64490903
20/03/2006,42534538,29967838
21/03/2006,34363763,18299162
22/03/2006,48532915,15871499
23/03/2006,56998632,27953971
24/03/2006,69624486,12179882
27/03/2006,61413474,15088079
28/03/2006,38443398,78911202
29/03/2006,67124497,22069136
30/03/2006,29945506,26861164
31/03/2006,32580551,42970223
03/04/2006,45193657,101959696
04/04/2006,86638714,156232301
05/04/2006,58642167,78063075
06/04/2006,64783882,54567796
07/04/2006,40555449,47009061
10/04/2006,26524669,32948166
11/04/2006,48562038,47843829
12/04/2006,59331296,76801112
13/04/2006,27484991,25602634
14/04/2006,27484991,25602634
17/04/2006,27484991,25602634
18/04/2006,38174008,45166631
19/04/2006,52351130,29896524
20/04/2006,254793084,28871274
21/04/2006,118781269,33244558
24/04/2006,30275188,17932569
25/04/2006,105848434,26615628
26/04/2006,53146081,25175199
27/04/2006,154772248,18852380
28/04/2006,83660134,29823836
01/05/2006,83660134,29823836
02/05/2006,49076276,20374326
03/05/2006,165909836,58764369
04/05/2006,75801255,32010891
05/05/2006,116746179,17347463
08/05/2006,30688370,37695423
09/05/2006,31977432,75606904
10/05/2006,34837244,19119713
11/05/2006,47989744,25954453
12/05/2006,61081578,32220661
15/05/2006,59593606,32852568
16/05/2006,73499349,30484752
17/05/2006,92057926,30801010
18/05/2006,76305983,38260642
19/05/2006,45126151,21225961
22/05/2006,72857372,41900040
23/05/2006,61120560,41704086
