Dates,san,bbva
17/04/2002,17.23,12.7447
18/04/2002,17.3468,11.9336
19/04/2002,20.4994,12.4203
22/04/2002,19.7988,10.1492
23/04/2002,22.2508,9.5003
24/04/2002,20.1491,8.4458
25/04/2002,16.9965,5.7691
26/04/2002,17.3468,6.0936
29/04/2002,18.6312,3.4169
30/04/2002,20.7692,4.958
01/05/2002,20.7692,4.958
02/05/2002,21.2391,6.8236
03/05/2002,22.1789,8.0403
06/05/2002,19.1244,6.6614
07/05/2002,17.2448,6.8236
08/05/2002,21.0041,11.528
09/05/2002,19.2419,10.4736
10/05/2002,16.5399,8.2836
13/05/2002,18.5371,8.8514
14/05/2002,20.5342,9.9058
15/05/2002,20.8866,10.7169
16/05/2002,17.7147,8.8514
17/05/2002,18.0671,9.9869
20/05/2002,16.4224,7.6347
21/05/2002,15.2476,6.5803
22/05/2002,13.9553,3.6603
23/05/2002,14.5427,5.0391
